Subject_ID,Question,Answer,Age,Sex
s454,3. How many days have we been in lockdown?,Lilah- Like 45,999,f
s454,4. Do you want to go to school?,Lilah-Of course I do! I miss Wyatt.,999,f
s454,5. Who is the first person you are going to hug when lockdown is over?,"Lilah-Anni, Wyatt, Reese",999,f
s454,6. Where is the first place you want to go?,Lilah-Everywhere!,999,f
s454,7. What do you think we can do to get rid of the Coronavirus?,"Lilah-I think, kick it away.",999,f
s454,8. Is Mom a good teacher?,Lilah-Mrs. Amy is better.,999,f
s454,9. How did the coronavirus start? ￼,Lilah- I don’t know. It needs red and yellow medicine.,999,f
s454,10. Are you enjoying lockdown?,"Lilah- Eh, no. I like to go in stores. Not stay at home.",999,f
s455,What is the Coronavirus?,- A sickness where if you don’t wear a mask around people you don’t know you might get sick and could die.,999,?
s455,Who is the president?,- Donald Trump,999,?
s455,How many days have we been in lockdown?,- About 125 days.,999,?
s455,Do you want to go back to school?,- Yes,999,?
s455,Who is the first person you are going to hug when the virus is over?,- My friends.,999,?
s455,Where is the first place you want to go?,- Target,999,?
s455,What do you think we can do to get rid of the virus?,- Look for a cure.,999,?
s455,Is mommy a good teacher?,- Yeah (I’m not lol),999,?
s455,How did the coronavirus start?,- A man in China got very very sick and that’s how it started.,999,?
s455,"If you had to wear protective clothing to help you from getting sick, would you?",- Yes,999,?
s455,Are you enjoying lockdown?,Swimming is fun so yes.,999,?
s456,1.What is the Coronavirus?,H: a virus,999,?
s456,2. Who is the president?,H: the United states,999,?
s456,3. How many days have we been in lockdown?,H: 72,999,?
s456,4. Do you want to go back to school?,H: yes!,999,?
s456,5. Who is the first person you are going to hug when lockdown is over?,H: Gabriella and Camille is next,999,?
s456,6. Where is the first place you want to go?,H: Uncle Louis’ house,999,?
s456,7. What do you think we can do to get rid of the Coronavirus?,H: use oils!,999,?
s456,8. Are mommy and daddy good teachers?,H: yes,999,?
s456,9. How did the Coronavirus start?,"H: it started by everybody getting sick, well not everybody some persons",999,?
s456,10. If you had to wear protective clothing to help you what would it be?,H: a life jacket,999,?
s456,11. Are you enjoying the lockdown?,H: no I want to go to places and visit people and play with them,999,?
s457,1.What is the Coronavirus?,A bad flu that can kill you,999,m
s457,3. How many days have we been in lockdown?,At least 128,999,m
s457,4. Do you want to go back to school?,No...,999,m
s457,5. Who is the first person you are going to hug when lockdown is over?,My teacher (not sure how that is going to happen since he doesn’t want to go back to school),999,m
s457,6. Where is the first place you want to go?,FORTNITE TOURNAMENT,999,m
s457,7. What do you think we can do to get rid of coronavirus?,Fight it,999,m
s457,8.  Is Mommy a good teacher?,Yea,999,m
s457,9. How did the Coronavirus start?,Somebody ate a bat,999,m
s457,10. If you had to wear protective clothing to help you what would it be?,8 pairs of pants and two jackets,999,m
s457,11. Are you enjoying the lockdown?,"Yes and No... because I don’t want to get sick, but I get to play FORTNITE",999,m
s457,12. Who do you miss the most?,"LOGAN, Jameson and Jayden and their families",999,m
s457,13. What’s the coolest thing about the lockdown?,That the virus didn’t get me,999,m
s458,1. What is the Coronavirus?,A virus,999,?
s458,2. Who is the president?,Donald Trump,999,?
s458,3. How many days have we been in lockdown?,30 days,999,?
s458,4. Do you want to go back to school?,Yes,999,?
s458,5. Who is the first person you are going to hug when lockdown is over,Grandma,999,?
s458,6. Where is the first place you want to go?,A vacation,999,?
s458,7. What do you think we can do to get rid of the Coronavirus?,Find out what the weakness is,999,?
s458,8. Is mom a good teacher?,Yes,999,?
s458,9. How did the Coronavirus start?,From china,999,?
s458,10. If you had to wear protective clothing to help you what would it be?,Rubber clothes,999,?
s458,11. Are you enjoying the lockdown?,No,999,?
s458,12. What is the best thing about having to stay home?,Nothing,999,?
s459,1. What is the Coronavirus?,Don’t know it’s a virus,999,f
s459,2. Who is the president?,Donald Trump,999,f
s459,3. How many days have we been in lockdown?,82,999,f
s459,4. Do you want to go back to school?,Yes,999,f
s459,5. Who is the first person you are going to hug when lockdown is over?,Ummm  the girl with the dog,999,f
s459,6. Where is the first place you want to go?,To Jackie’s,999,f
s459,7. What do you think we can do to get rid of the Coronavirus?,Shoot it away,999,f
s459,8. Is mommy a good teacher?,Yeah,999,f
s459,9. How did the Coronavirus start?,Donald Trump started it,999,f
s459,10. If you had to wear protective clothing to help you what would it be?,Long sleeve T-shirt with a hoodie and some jeans,999,f
s459,11. Are you enjoying lockdown?,No because I can’t play with the neighbors.,999,f
s460,1. What is the Corona virus?,A.)  Makes you sick makes you die,999,f
s460,2. Who is the president?,A.) Donald Trunx.,999,f
s460,3. How many days have we been in lockdown?,"A.) 10,000 days.",999,f
s460,4. Do you want to go back to school/nursery?,A.)  NO,999,f
s460,5. Who is the first person you are going to hug when lockdown is over?,A.) Tia JackieRoy Uribe,999,f
s460,6. Where is the first place you want to go?,A.) Sea World,999,f
s460,7. What do you think we can do to get rid of the Corona virus?,A.) Pray,999,f
s460,8. Is mommy a good teacher?,A.) Not really,999,f
s460,9. How did the Corona Virus start?,A.) Bad people,999,f
s460,10. If you had to wear protective clothing to help you what would it be?,A.) A Mask,999,f
s460,11. Are you enjoying lockdown?,A.) No!,999,f
s461,1. What is the Coronavirus?,It gets you sick,999,m
s461,3. How many days have we been in lockdown?,One thousand days,999,m
s461,4. Do you want to go back to school?,"Hmm, nah",999,m
s461,5. Who is the first person you are going to hug when lockdown is over?,Benny (Kelsey Gordon),999,m
s461,6. Where is the first place you want to go?,To the Great Wolf Lodge,999,m
s461,7. What do you think we can do to get rid of the Coronavirus?,Stay home,999,m
s461,8. Are mommy and daddy good teachers?,Yeah,999,m
s461,9. How did the Coronavirus start?,I guess when we moved into our new house,999,m
s461,10. If you had to wear protective clothing to help you what would it be?,A Mario shirt!,999,m
s461,11. Are you enjoying lockdown?,"Uh, yeah",999,m
s462,1. What is the Coronavirus?,A virus that people can die from,999,f
s462,2. Who is the president?,Donald Trump... obviously,999,f
s462,3. How many days have we been in lockdown?,"I don’t know, I don’t count, but it feels like day 20 million",999,f
s462,4. Do you want to go back to school/daycare?,No because doing stuff in the computer is better,999,f
s462,5. Who is the first person you are going to hug when the virus is over?,Granddaddy,999,f
s462,6. Where is the first place you want to go?,The water park,999,f
s462,7. What do you think we can do to get rid of the Coronavirus?,Pray,999,f
s462,8. Is mommy a  good teacher?,"She doesn’t even teach me, so how am I supposed to know",999,f
s462,9. How did the Coronavirus start?,From a bat in China,999,f
s462,10. If you had to wear protective clothing to help you stay healthy what would it be?,A mask that I have that I can actually breathe in,999,f
s462,11. Are you enjoying lockdown?,No cause I can’t go anywhere and there is nothing to do,999,f
s462,12. Is there anything good about lockdown?,NO,999,f
s463,1. What is the Coronavirus? -,H: a virus,999,?
s463,2. Who is the president? -,H: Donald Trump,999,?
s463,3. How many days have we been in lockdown?,H: 30,999,?
s463,4. Do you want school to start back up?,H: maybe,999,?
s463,5. Who is the first person you are going to hug when lockdown is over?,H: Sonny,999,?
s463,6. Where is the first place you want to go?,H: Sonny’s house,999,?
s463,7. What do you think we can do to get rid of the Coronavirus?,H: make a cure! Stay home and don’t go outside to stores,999,?
s463,8. Are mommy and daddy good teachers?,H: yeah,999,?
s463,9. How did the Coronavirus start?,H: from China and it spread from person to person,999,?
s463,10. If you had to wear protective clothing to help you what would it be?,H: a bubble,999,?
s463,11. Are you enjoying lockdown?,H: it’s okay,999,?
s463,12. Is there anything else you’d like to say?,H: the coronavirus is garbage,999,?
s464,1. What is the Coronavirus?,KJ: where you can't go anywhere that is full of people.,999,?
s464,2. Who is the president?,KJ: God's helper,999,?
s464,3. How many days have we been in lockdown?,KJ: 20?,999,?
s464,4. Do you want to go back to school?,KJ yea next year for kindergarten!,999,?
s464,5. Who is the first person you are going to hug when this is over?,KJ: caiden from school,999,?
s464,6. Where is the first place you want to go?,KJ: the children's museum!!,999,?
s464,7. What do you think we can do to get rid of the Coronavirus?,KJ: make a magic spell,999,?
s464,8. Is mommy a good teacher?,KJ: uh yeah?,999,?
s464,9. How did the Coronavirus get here?,KJ: everybody got sick,999,?
s464,10. If you had to wear protective clothing to help what would it be?,KJ: a facemask from poppy,999,?
s464,11. Are you enjoying lockdown?,KJ: yea I get to play outside,999,?
s465,1. What is the Coronavirus?,- Its a virus that shut down the world and started in China,999,f
s465,2. Who is the president?,- Donald Trump (then she said MEEEEE!!!),999,f
s465,3. How many days have we been in lockdown?,- uhhhh I don’t know. 52?,999,f
s465,4. Do you want to go back to school?,- why wouldn’t I!??,999,f
s465,5. Who is the first person you are going to hug when lockdown is over?,- my grandparents,999,f
s465,6. Where is the first place you want to go?,- School (I’ve been to the studio!),999,f
s465,7. What do you think we can do to get rid of the Coronavirus?,- stay home and try our best to find a vaccine,999,f
s465,8. Are mommy and daddy good teachers?,- Yeah,999,f
s465,9. How did the Coronavirus start?,- it started by a person studying a bat in a Chinese lab. I’ve looked it up.,999,f
s465,10. If you had to wear protective clothing to help you what would it be?,- I would put my hoodies on backwards and cut holes for the eyes,999,f
